trend_72_12_start,trend_82_12_start,trend_92_12_start,trend_02_12_start,trend_end,Site_no,paramShortName,trend_72_12,trend_82_12,trend_92_12,trend_02_12,station_nm,Gage_number,shortName,staAbbrev,constitAbbrev,drainSqKm,paStart,paLong,windowY,windowQ,windowS,minNumObs,minNumUncen,edgeAdjust,bootBreak,blockLength,nBoot,qUnit,agency_cd,site_tp_cd,dec_lat_va,dec_long_va,dec_coord_datum_cd,state_cd,country_cd,huc_cd,drain_area_va,contrib_drain_area_va,param_nm,param_units,paramNumber,blank_start1,blank_end1,blank_start2,blank_end2
,,1992,2002,2012,or10768,"Orthophosphate, filtered",N,N,Y,Y,Link River at mouth (Klamath Falls),11507500,Link River at mouth (Klamath Falls),OR,OrthoP_F,8898.7,10,12,7,2,0.5,100,83.5,TRUE,100,100,100,1,,ST,42.218778,-121.788361,NAD83,OR,US,18010204,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or10770,Ammonia,N,N,Y,Y,Williamson River at Williamson River Store,11502500,Williamson River at Williamson River Store,OR,NH4,6899.6,10,12,7,2,0.5,100,79,TRUE,100,100,100,1,,ST,42.514611,-121.916194,NAD83,OR,US,18010201,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or10770,Nitrite plus nitrate,N,N,Y,Y,Williamson River at Williamson River Store,11502500,Williamson River at Williamson River Store,OR,NO23,6899.6,10,12,7,2,0.5,100,79,TRUE,100,100,100,1,,ST,42.514611,-121.916194,NAD83,OR,US,18010201,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or10770,"Orthophosphate, filtered",N,N,Y,Y,Williamson River at Williamson River Store,11502500,Williamson River at Williamson River Store,OR,OrthoP_F,6899.6,10,12,7,2,0.5,100,75,TRUE,100,100,100,1,,ST,42.514611,-121.916194,NAD83,OR,US,18010201,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,or10948,Ammonia,N,N,N,Y,South Yamhill River at Hwy 99W (Mcminnville),14194150,South Yamhill River at Hwy 99W (Mcminnville),OR,NH4,1280.6,10,12,7,2,0.5,100,67.5,TRUE,100,100,100,1,,ST,45.168667,-123.206917,NAD83,OR,US,17090008,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or10948,Nitrite plus nitrate,N,N,N,Y,South Yamhill River at Hwy 99W (Mcminnville),14194150,South Yamhill River at Hwy 99W (Mcminnville),OR,NO23,1280.6,10,12,7,2,0.5,100,67.5,TRUE,100,100,100,1,,ST,45.168667,-123.206917,NAD83,OR,US,17090008,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or10948,"Orthophosphate, filtered",N,N,N,Y,South Yamhill River at Hwy 99W (Mcminnville),14194150,South Yamhill River at Hwy 99W (Mcminnville),OR,OrthoP_F,1280.6,10,12,7,2,0.5,100,67,TRUE,100,100,100,1,,ST,45.168667,-123.206917,NAD83,OR,US,17090008,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,or10997,Ammonia,N,Y,Y,Y,Cow Creek at mouth,14310000,Cow Creek at mouth,OR,NH4,1291.4,10,12,7,2,0.5,100,104,TRUE,100,100,100,1,,ST,42.943861,-123.33575,NAD83,OR,US,17100302,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,or10997,Nitrite plus nitrate,N,Y,Y,Y,Cow Creek at mouth,14310000,Cow Creek at mouth,OR,NO23,1291.4,10,12,7,2,0.5,100,104.5,TRUE,100,100,100,1,,ST,42.943861,-123.33575,NAD83,OR,US,17100302,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,1992,2002,2012,or10997,"Orthophosphate, filtered",N,N,Y,Y,Cow Creek at mouth,14310000,Cow Creek at mouth,OR,OrthoP_F,1291.4,10,12,7,2,0.5,100,95.5,TRUE,100,100,100,1,,ST,42.943861,-123.33575,NAD83,OR,US,17100302,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or11017,Nitrite plus nitrate,N,N,Y,Y,North Fork John Day River at Kimberly,14046000,North Fork John Day River at Kimberly,OR,NO23,6839.1,10,12,7,2,0.5,100,79.5,TRUE,100,100,100,1,,ST,44.756,-119.637694,NAD83,OR,US,17070202,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or11017,"Orthophosphate, filtered",N,N,Y,Y,North Fork John Day River at Kimberly,14046000,North Fork John Day River at Kimberly,OR,OrthoP_F,6839.1,10,12,7,2,0.5,100,77.5,TRUE,100,100,100,1,,ST,44.756,-119.637694,NAD83,OR,US,17070202,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,or11020,Nitrite plus nitrate,N,N,N,Y,South Fork John Day River at Dayville,14039500,South Fork John Day River at Dayville,OR,NO23,1570.1,10,12,7,2,0.5,67.5,45,TRUE,100,100,100,1,,ST,44.465639,-119.531222,NAD83,OR,US,17070201,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11020,"Orthophosphate, filtered",N,N,N,Y,South Fork John Day River at Dayville,14039500,South Fork John Day River at Dayville,OR,OrthoP_F,1570.1,10,12,7,2,0.5,65.25,43.5,TRUE,100,100,100,1,,ST,44.465639,-119.531222,NAD83,OR,US,17070201,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,or11233,Nitrite plus nitrate,N,N,N,Y,Clackamas River at High Rocks (Old Hwy 213),14211010,Clackamas River at High Rocks (Old Hwy 213),OR,NO23,2441.7,10,12,7,2,0.5,48,32,TRUE,100,100,100,1,,ST,45.378722,-122.583139,NAD83,OR,US,17090011,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11233,"Orthophosphate, filtered",N,N,N,Y,Clackamas River at High Rocks (Old Hwy 213),14211010,Clackamas River at High Rocks (Old Hwy 213),OR,OrthoP_F,2441.7,10,12,7,2,0.5,46.5,31,TRUE,100,100,100,1,,ST,45.378722,-122.583139,NAD83,OR,US,17090011,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,or11263,Ammonia,N,N,N,Y,Alsea River at Thissell Road (Mike Bauer Park),14306500,Alsea River at Thissell Road (Mike Bauer Park),OR,NH4,860.6,10,12,7,2,0.5,78,52,TRUE,100,100,100,1,,ST,44.382694,-123.831,NAD83,OR,US,17100205,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11275,Ammonia,N,N,N,Y,Coast Fork Willamette at Mt. Pisgah Park,14157500,Coast Fork Willamette at Mt. Pisgah Park,OR,NH4,1698.8,10,12,7,2,0.5,100,100.5,TRUE,100,100,100,1,,ST,44.010028,-122.985111,NAD83,OR,US,17090002,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11275,Nitrite plus nitrate,N,N,N,Y,Coast Fork Willamette at Mt. Pisgah Park,14157500,Coast Fork Willamette at Mt. Pisgah Park,OR,NO23,1698.8,10,12,7,2,0.5,100,101,TRUE,100,100,100,1,,ST,44.010028,-122.985111,NAD83,OR,US,17090002,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11275,"Orthophosphate, filtered",N,N,N,Y,Coast Fork Willamette at Mt. Pisgah Park,14157500,Coast Fork Willamette at Mt. Pisgah Park,OR,OrthoP_F,1698.8,10,12,7,2,0.5,100,96.5,TRUE,100,100,100,1,,ST,44.010028,-122.985111,NAD83,OR,US,17090002,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,1992,,2012,or11321,Ammonia,N,N,Y,N,Johnson Creek at SE 17th Avenue (Portland),14211550,Johnson Creek at SE 17th Avenue (Portland),OR,NH4,135.7,10,12,7,2,0.5,90,60,TRUE,100,100,100,1,,ST,45.447167,-122.64225,NAD83,OR,US,17090012,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,,2012,or11321,Nitrite plus nitrate,N,N,Y,N,Johnson Creek at SE 17th Avenue (Portland),14211550,Johnson Creek at SE 17th Avenue (Portland),OR,NO23,135.7,10,12,7,2,0.5,90.75,60.5,TRUE,100,100,100,1,,ST,45.447167,-122.64225,NAD83,OR,US,17090012,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,,2002,2012,or11457,"Orthophosphate, filtered",N,N,N,Y,Minam River at Minam,13331500,Minam River at Minam,OR,OrthoP_F,618.9,10,12,7,2,0.5,82.5,55,TRUE,100,100,100,1,,ST,45.619556,-117.729944,NAD83,OR,US,17060105,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,1993,2002,2012,or11476,Ammonia,N,N,Y,Y,Yaquina River at Trapp Road (Chitwood),14306030,Yaquina River at Trapp Road (Chitwood),OR,NH4,173.1,10,12,7,2,0.5,91.5,61,TRUE,100,100,100,1,,ST,44.657667,-123.834778,NAD83,OR,US,17100204,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1993,2002,2012,or11476,Nitrite plus nitrate,N,N,Y,Y,Yaquina River at Trapp Road (Chitwood),14306030,Yaquina River at Trapp Road (Chitwood),OR,NO23,173.1,10,12,7,2,0.5,92.25,61.5,TRUE,100,100,100,1,,ST,44.657667,-123.834778,NAD83,OR,US,17100204,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1993,2002,2012,or11476,"Orthophosphate, filtered",N,N,Y,Y,Yaquina River at Trapp Road (Chitwood),14306030,Yaquina River at Trapp Road (Chitwood),OR,OrthoP_F,173.1,10,12,7,2,0.5,87,58,TRUE,100,100,100,1,,ST,44.657667,-123.834778,NAD83,OR,US,17100204,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,or11477,Ammonia,N,N,N,Y,Crooked River at Conant Basin Road,CRPO,Crooked River at Conant Basin Road,OR,NH4,5624.3,10,12,7,2,0.5,87,58,TRUE,100,100,100,1,,ST,44.172556,-120.541139,NAD83,OR,US,17070304,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11477,"Orthophosphate, filtered",N,N,N,Y,Crooked River at Conant Basin Road,CRPO,Crooked River at Conant Basin Road,OR,OrthoP_F,5624.3,10,12,7,2,0.5,84,56,TRUE,100,100,100,1,,ST,44.172556,-120.541139,NAD83,OR,US,17070304,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,1992,2002,2012,or11478,Nitrite plus nitrate,N,N,Y,Y,John Day River at Service Creek,14046500,John Day River at Service Creek,OR,NO23,13304.3,10,12,7,2,0.5,100,80.5,TRUE,100,100,100,1,,ST,44.792417,-120.002694,NAD83,OR,US,17070204,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or11478,"Orthophosphate, filtered",N,N,Y,Y,John Day River at Service Creek,14046500,John Day River at Service Creek,OR,OrthoP_F,13304.3,10,12,7,2,0.5,100,76,TRUE,100,100,100,1,,ST,44.792417,-120.002694,NAD83,OR,US,17070204,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,or11483,Nitrite plus nitrate,N,N,N,Y,Chetco River at USGS Gage (10 miles upstream of Brookings),14400000,Chetco River at USGS Gage (10 miles upstream of Brookings),OR,NO23,703,10,12,7,2,0.5,88.5,59,TRUE,100,100,100,1,,ST,42.123722,-124.185889,NAD83,OR,US,17100312,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11483,"Orthophosphate, filtered",N,N,N,Y,Chetco River at USGS Gage (10 miles upstream of Brookings),14400000,Chetco River at USGS Gage (10 miles upstream of Brookings),OR,OrthoP_F,703,10,12,7,2,0.5,82.5,55,TRUE,100,100,100,1,,ST,42.123722,-124.185889,NAD83,OR,US,17100312,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,or11490,Nitrite plus nitrate,N,N,N,Y,Powder River at Hwy 7 (in Baker City),13277000,Powder River at Hwy 7 (in Baker City),OR,NO23,884.1,10,12,7,2,0.5,87,58,TRUE,100,100,100,1,,ST,44.781944,-117.826667,NAD83,OR,US,17050203,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11490,"Orthophosphate, filtered",N,N,N,Y,Powder River at Hwy 7 (in Baker City),13277000,Powder River at Hwy 7 (in Baker City),OR,OrthoP_F,884.1,10,12,7,2,0.5,83.25,55.5,TRUE,100,100,100,1,,ST,44.781944,-117.826667,NAD83,OR,US,17050203,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,or11521,Nitrite plus nitrate,N,N,N,Y,Grande Ronde River at Peach Lane (Island City),13318960,Grande Ronde River at Peach Lane (Island City),OR,NO23,1886.9,10,12,7,2,0.5,65.25,43.5,TRUE,100,100,100,1,,ST,45.349722,-117.962611,NAD83,OR,US,17060104,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or11521,"Orthophosphate, filtered",N,N,N,Y,Grande Ronde River at Peach Lane (Island City),13318960,Grande Ronde River at Peach Lane (Island City),OR,OrthoP_F,1886.9,10,12,7,2,0.5,65.25,43.5,TRUE,100,100,100,1,,ST,45.349722,-117.962611,NAD83,OR,US,17060104,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,1992,2002,2012,or11522,Ammonia,N,N,Y,Y,South Umpqua at Stewart Park Road (Roseburg),14312000,South Umpqua at Stewart Park Road (Roseburg),OR,NH4,4534.1,10,12,7,2,0.5,100,83,TRUE,100,100,100,1,,ST,43.217778,-123.365556,NAD83,OR,US,17100302,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or11522,Nitrite plus nitrate,N,N,Y,Y,South Umpqua at Stewart Park Road (Roseburg),14312000,South Umpqua at Stewart Park Road (Roseburg),OR,NO23,4534.1,10,12,7,2,0.5,100,83,TRUE,100,100,100,1,,ST,43.217778,-123.365556,NAD83,OR,US,17100302,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,or11522,"Orthophosphate, filtered",N,N,Y,Y,South Umpqua at Stewart Park Road (Roseburg),14312000,South Umpqua at Stewart Park Road (Roseburg),OR,OrthoP_F,4534.1,10,12,7,2,0.5,100,82,TRUE,100,100,100,1,,ST,43.217778,-123.365556,NAD83,OR,US,17100302,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,or12553,Nitrite plus nitrate,N,N,N,Y,North Santiam River at Gates School Road Bridge,14181500,North Santiam River at Gates School Road Bridge,OR,NO23,1266.7,10,12,7,2,0.5,87,58,TRUE,100,100,100,1,,ST,44.752778,-122.411667,NAD83,OR,US,17090005,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or12553,"Orthophosphate, filtered",N,N,N,Y,North Santiam River at Gates School Road Bridge,14181500,North Santiam River at Gates School Road Bridge,OR,OrthoP_F,1266.7,10,12,7,2,0.5,84.75,56.5,TRUE,100,100,100,1,,ST,44.752778,-122.411667,NAD83,OR,US,17090005,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2011,or13070,Nitrite plus nitrate,N,N,N,Y,Clackamas River at Mciver Park (upper boat ramp),14210000,Clackamas River at Mciver Park (upper boat ramp),OR,NO23,1770.5,10,12,7,2,0.5,73.5,49,TRUE,100,100,100,1,,ST,45.299389,-122.360361,NAD83,OR,US,17090011,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2011,or13070,"Orthophosphate, filtered",N,N,N,Y,Clackamas River at Mciver Park (upper boat ramp),14210000,Clackamas River at Mciver Park (upper boat ramp),OR,OrthoP_F,1770.5,10,12,7,2,0.5,72,48,TRUE,100,100,100,1,,ST,45.299389,-122.360361,NAD83,OR,US,17090011,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,or13411,Nitrite plus nitrate,N,N,N,Y,Miami River at Moss Creek Road,14301300,Miami River at Moss Creek Road,OR,NO23,73.7,10,12,7,2,0.5,90.75,60.5,TRUE,100,100,100,1,,ST,45.575167,-123.872306,NAD83,OR,US,17100203,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,or13411,"Orthophosphate, filtered",N,N,N,Y,Miami River at Moss Creek Road,14301300,Miami River at Moss Creek Road,OR,OrthoP_F,73.7,10,12,7,2,0.5,87,58,TRUE,100,100,100,1,,ST,45.575167,-123.872306,NAD83,OR,US,17100203,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,orSR0040,Nitrite plus nitrate,N,N,N,Y,NF Sprague @ 3411 Rd,11495800,NF Sprague @ 3411 Rd,OR,NO23,186.9,10,12,7,2,0.5,100,144,TRUE,100,100,100,1,,ST,42.496845,-121.006654,NAD83,OR,US,18010202,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,orSR0080,Ammonia,N,N,N,Y,Sprague R @ Lone Pine,11501000,Sprague R @ Lone Pine,OR,NH4,3747,10,12,7,2,0.5,100,149,TRUE,100,100,100,1,,ST,42.550363,-121.61873,NAD83,OR,US,18010202,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,orSR0090,Ammonia,N,N,N,Y,Sprague R @ Power Plant,11501000,Sprague R @ Power Plant,OR,NH4,4121,10,12,7,2,0.5,100,153.5,TRUE,100,100,100,1,,ST,42.584498,-121.842986,NAD83,OR,US,18010202,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0105,Ammonia,N,N,N,Y,BRANDYWINE CREEK,01481000,BRANDYWINE CREEK,PA,NH4,746.3,10,12,7,2,0.5,49.5,33,TRUE,100,100,100,1,,ST,39.8694,-75.5931,NAD83,PA,US,02040205,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0105,Nitrate,N,N,N,Y,BRANDYWINE CREEK,01481000,BRANDYWINE CREEK,PA,NO3,746.3,10,12,7,2,0.5,49.5,33,TRUE,100,100,100,1,,ST,39.8694,-75.5931,NAD83,PA,US,02040205,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0105,Total Nitrogen,N,N,N,Y,BRANDYWINE CREEK,01481000,BRANDYWINE CREEK,PA,TN,746.3,10,12,7,2,0.5,50.25,33.5,TRUE,100,100,100,1,,ST,39.8694,-75.5931,NAD83,PA,US,02040205,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0105,Total Phosphorus,N,N,N,Y,BRANDYWINE CREEK,01481000,BRANDYWINE CREEK,PA,TP,746.3,10,12,7,2,0.5,50.25,33.5,TRUE,100,100,100,1,,ST,39.8694,-75.5931,NAD83,PA,US,02040205,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0150,Ammonia,N,N,N,Y,RED CLAY CREEK,01479820,RED CLAY CREEK,PA,NH4,77,10,12,7,2,0.5,48,32,TRUE,100,100,100,1,,ST,39.8161,-75.6914,NAD83,PA,US,02040205,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0150,Nitrate,N,N,N,Y,RED CLAY CREEK,01479820,RED CLAY CREEK,PA,NO3,77,10,12,7,2,0.5,48,32,TRUE,100,100,100,1,,ST,39.8161,-75.6914,NAD83,PA,US,02040205,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0150,Total Nitrogen,N,N,N,Y,RED CLAY CREEK,01479820,RED CLAY CREEK,PA,TN,77,10,12,7,2,0.5,48.75,32.5,TRUE,100,100,100,1,,ST,39.8161,-75.6914,NAD83,PA,US,02040205,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0150,Total Phosphorus,N,N,N,Y,RED CLAY CREEK,01479820,RED CLAY CREEK,PA,TP,77,10,12,7,2,0.5,48.75,32.5,TRUE,100,100,100,1,,ST,39.8161,-75.6914,NAD83,PA,US,02040205,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0194,Nitrate,N,N,N,Y,DELAWARE RIVER,01446500,DELAWARE RIVER,PA,NO3,11351.4,10,12,7,2,0.5,34.5,23,TRUE,100,100,100,1,,ST,40.8289,-75.0847,NAD83,PA,US,02040105,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0194,"Orthophosphate, unfiltered",N,N,N,Y,DELAWARE RIVER,01446500,DELAWARE RIVER,PA,OrthoP_UF,11351.4,10,12,7,2,0.5,34.5,23,TRUE,100,100,100,1,,ST,40.8289,-75.0847,NAD83,PA,US,02040105,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0194,Total Nitrogen,N,N,N,Y,DELAWARE RIVER,01446500,DELAWARE RIVER,PA,TN,11351.4,10,12,7,2,0.5,34.5,23,TRUE,100,100,100,1,,ST,40.8289,-75.0847,NAD83,PA,US,02040105,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0194,Total Phosphorus,N,N,N,Y,DELAWARE RIVER,01446500,DELAWARE RIVER,PA,TP,11351.4,10,12,7,2,0.5,34.5,23,TRUE,100,100,100,1,,ST,40.8289,-75.0847,NAD83,PA,US,02040105,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0210,Ammonia,N,N,N,Y,W CONEWAGO CREEK,01574000,W CONEWAGO CREEK,PA,NH4,1327.1,10,12,7,2,0.5,96.75,64.5,TRUE,100,100,100,1,,ST,40.0814,-76.7181,NAD83,PA,US,02050306,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0210,Nitrite plus nitrate,N,N,N,Y,W CONEWAGO CREEK,01574000,W CONEWAGO CREEK,PA,NO23,1327.1,10,12,7,2,0.5,97.5,65,TRUE,100,100,100,1,,ST,40.0814,-76.7181,NAD83,PA,US,02050306,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0210,"Orthophosphate, unfiltered",N,N,N,Y,W CONEWAGO CREEK,01574000,W CONEWAGO CREEK,PA,OrthoP_UF,1327.1,10,12,7,2,0.5,96.75,64.5,TRUE,100,100,100,1,,ST,40.0814,-76.7181,NAD83,PA,US,02050306,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0210,Total Nitrogen,N,N,N,Y,W CONEWAGO CREEK,01574000,W CONEWAGO CREEK,PA,TN,1327.1,10,12,7,2,0.5,98.25,65.5,TRUE,100,100,100,1,,ST,40.0814,-76.7181,NAD83,PA,US,02050306,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0210,Total Phosphorus,N,N,N,Y,W CONEWAGO CREEK,01574000,W CONEWAGO CREEK,PA,TP,1327.1,10,12,7,2,0.5,97.5,65,TRUE,100,100,100,1,,ST,40.0814,-76.7181,NAD83,PA,US,02050306,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0229,Ammonia,N,N,N,Y,PENNS CREEK,01555000,PENNS CREEK,PA,NH4,792.8,10,12,7,2,0.5,100,68.5,TRUE,100,100,100,1,,ST,40.8672,-77.0489,NAD83,PA,US,02050301,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0229,Nitrite plus nitrate,N,N,N,Y,PENNS CREEK,01555000,PENNS CREEK,PA,NO23,792.8,10,12,7,2,0.5,100,68,TRUE,100,100,100,1,,ST,40.8672,-77.0489,NAD83,PA,US,02050301,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0229,"Orthophosphate, unfiltered",N,N,N,Y,PENNS CREEK,01555000,PENNS CREEK,PA,OrthoP_UF,792.8,10,12,7,2,0.5,100,67.5,TRUE,100,100,100,1,,ST,40.8672,-77.0489,NAD83,PA,US,02050301,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0229,Total Nitrogen,N,N,N,Y,PENNS CREEK,01555000,PENNS CREEK,PA,TN,792.8,10,12,7,2,0.5,100,69,TRUE,100,100,100,1,,ST,40.8672,-77.0489,NAD83,PA,US,02050301,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0229,Total Phosphorus,N,N,N,Y,PENNS CREEK,01555000,PENNS CREEK,PA,TP,792.8,10,12,7,2,0.5,100,67.5,TRUE,100,100,100,1,,ST,40.8672,-77.0489,NAD83,PA,US,02050301,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,paWQN0409,Nitrate,N,N,N,Y,LYCOMING CREEK,01550000,LYCOMING CREEK,PA,NO3,453.9,10,12,7,2,0.5,59.25,39.5,TRUE,100,100,100,1,,ST,41.4181,-77.0328,NAD83,PA,US,02050206,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0409,Total Nitrogen,N,N,N,Y,LYCOMING CREEK,01550000,LYCOMING CREEK,PA,TN,453.9,10,12,7,2,0.5,57.75,38.5,TRUE,100,100,100,1,,ST,41.4181,-77.0328,NAD83,PA,US,02050206,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0410,Total Nitrogen,N,N,N,Y,PINE CREEK,01549700,PINE CREEK,PA,TN,2436.8,10,12,7,2,0.5,54.75,36.5,TRUE,100,100,100,1,,ST,41.2831,-77.3219,NAD83,PA,US,02050205,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0410,Total Phosphorus,N,N,N,Y,PINE CREEK,01549700,PINE CREEK,PA,TP,2436.8,10,12,7,2,0.5,54.75,36.5,TRUE,100,100,100,1,,ST,41.2831,-77.3219,NAD83,PA,US,02050205,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,paWQN0832,Ammonia,N,N,N,Y,CONEWANGO CREEK,03015000,CONEWANGO CREEK,PA,NH4,2109.8,10,12,7,2,0.5,38.25,25.5,TRUE,100,100,100,1,,ST,41.9381,-79.1331,NAD83,PA,US,05010002,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,paWQN0832,Nitrate,N,N,N,Y,CONEWANGO CREEK,03015000,CONEWANGO CREEK,PA,NO3,2109.8,10,12,7,2,0.5,38.25,25.5,TRUE,100,100,100,1,,ST,41.9381,-79.1331,NAD83,PA,US,05010002,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,paWQN0832,"Orthophosphate, unfiltered",N,N,N,Y,CONEWANGO CREEK,03015000,CONEWANGO CREEK,PA,OrthoP_UF,2109.8,10,12,7,2,0.5,36.75,24.5,TRUE,100,100,100,1,,ST,41.9381,-79.1331,NAD83,PA,US,05010002,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
